concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
45558338,O88.013,"Air embolism in pregnancy, third trimester",ICD10CM,10,FALSE
45558339,O88.312,"Pyemic and septic embolism in pregnancy, second trimester",ICD10CM,10,FALSE
45558340,O88.313,"Pyemic and septic embolism in pregnancy, third trimester",ICD10CM,10,FALSE
45558341,O89.2,Central nervous system complications of anaesthesia during the puerperium,ICD10,10,FALSE
45558342,O89.6,Failed or difficult intubation during the puerperium,ICD10,10,FALSE
45558343,O90,"Complications of the puerperium, not elsewhere classified",ICD10,10,FALSE
45558344,O96.9,Death from unspecified obstetric cause occurring more than 42 days but less than one year after delivery,ICD10,10,FALSE
45558345,O98.013,"Tuberculosis complicating pregnancy, third trimester",ICD10CM,10,FALSE
45558346,O98.7,"Human immunodeficiency virus [HIV] disease complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
45558347,O98.812,"Other maternal infectious and parasitic diseases complicating pregnancy, second trimester",ICD10CM,10,FALSE
45558348,O99.320,"Drug use complicating pregnancy, unspecified trimester",ICD10CM,10,FALSE
45558349,O99.352,"Diseases of the nervous system complicating pregnancy, second trimester",ICD10CM,10,FALSE
45558350,O99.711,"Diseases of the skin and subcutaneous tissue complicating pregnancy, first trimester",ICD10CM,10,FALSE
45558351,O99.834,Other infection carrier state complicating childbirth,ICD10CM,10,FALSE
45558372,P39.2,"Intra-amniotic infection of fetus, not elsewhere classified",ICD10,10,FALSE
45561626,Z37.9,"Outcome of delivery, unspecified",ICD10,10,FALSE
45563036,O03.3,"Spontaneous abortion, Incomplete, with other and unspecified complications",ICD10,10,FALSE
45563037,O03.36,Cardiac arrest following incomplete spontaneous abortion,ICD10CM,10,FALSE
45563038,O03.39,Incomplete spontaneous abortion with other complications,ICD10CM,10,FALSE
45563039,O03.81,Shock following complete or unspecified spontaneous abortion,ICD10CM,10,FALSE
45563040,O03.9,"Spontaneous abortion, Complete or unspecified, without complication",ICD10,10,FALSE
45563041,O08.5,Metabolic disorders following abortion and ectopic and molar pregnancy,ICD10,10,FALSE
45563042,O08.81,Cardiac arrest following an ectopic and molar pregnancy,ICD10CM,10,FALSE
45563044,O09.529,"Supervision of elderly multigravida, unspecified trimester",ICD10CM,10,FALSE
45563045,O09.622,"Supervision of young multigravida, second trimester",ICD10CM,10,FALSE
45563046,O09.629,"Supervision of young multigravida, unspecified trimester",ICD10CM,10,FALSE
45563047,O10.111,"Pre-existing hypertensive heart disease complicating pregnancy, first trimester",ICD10CM,10,FALSE
45563048,O10.43,Pre-existing secondary hypertension complicating the puerperium,ICD10CM,10,FALSE
45563049,O12.1,Gestational proteinuria,ICD10,10,FALSE
45563050,O12.12,"Gestational proteinuria, second trimester",ICD10CM,10,FALSE
45563051,O13.1,"Gestational [pregnancy-induced] hypertension without significant proteinuria, first trimester",ICD10CM,10,FALSE
45563052,O13.3,"Gestational [pregnancy-induced] hypertension without significant proteinuria, third trimester",ICD10CM,10,FALSE
45563053,O14.23,"HELLP syndrome (HELLP), third trimester",ICD10CM,10,FALSE
45563054,O16,Unspecified maternal hypertension,ICD10,10,FALSE
45563055,O22.03,"Varicose veins of lower extremity in pregnancy, third trimester",ICD10CM,10,FALSE
45563056,O23.3,Infections of other parts of urinary tract in pregnancy,ICD10,10,FALSE
45563057,O24.3,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, unspecified",ICD10,10,FALSE
45563058,O24.311,"Unspecified pre-existing diabetes mellitus in pregnancy, first trimester",ICD10CM,10,FALSE
45563059,O24.424,"Gestational diabetes mellitus in childbirth, insulin controlled",ICD10CM,10,FALSE
45563060,O24.811,"Other pre-existing diabetes mellitus in pregnancy, first trimester",ICD10CM,10,FALSE
45563061,O24.93,Unspecified diabetes mellitus in the puerperium,ICD10CM,10,FALSE
45563062,O26.32,"Retained intrauterine contraceptive device in pregnancy, second trimester",ICD10CM,10,FALSE
45563063,O26.833,"Pregnancy related renal disease, third trimester",ICD10CM,10,FALSE
45563064,O26.843,"Uterine size-date discrepancy, third trimester",ICD10CM,10,FALSE
45563065,O26.86,Pruritic urticarial papules and plaques of pregnancy (PUPPP),ICD10CM,10,FALSE
45563066,O26.879,"Cervical shortening, unspecified trimester",ICD10CM,10,FALSE
45563067,O26.899,"Other specified pregnancy related conditions, unspecified trimester",ICD10CM,10,FALSE
45563068,O26.90,"Pregnancy related conditions, unspecified, unspecified trimester",ICD10CM,10,FALSE
45563069,O26.93,"Pregnancy related conditions, unspecified, third trimester",ICD10CM,10,FALSE
45563070,O29.029,"Pressure collapse of lung due to anesthesia during pregnancy, unspecified trimester",ICD10CM,10,FALSE
45563071,O29.3X9,"Toxic reaction to local anesthesia during pregnancy, unspecified trimester",ICD10CM,10,FALSE
45563072,O29.5X3,"Other complications of spinal and epidural anesthesia during pregnancy, third trimester",ICD10CM,10,FALSE
45563073,O29.63,"Failed or difficult intubation for anesthesia during pregnancy, third trimester",ICD10CM,10,FALSE
45563074,O29.8,Other complications of anaesthesia during pregnancy,ICD10,10,FALSE
45563075,O29.90,"Unspecified complication of anesthesia during pregnancy, unspecified trimester",ICD10CM,10,FALSE
45563076,O30.0,Twin pregnancy,ICD10,10,FALSE
45563077,O30.019,"Twin pregnancy, monochorionic/monoamniotic, unspecified trimester",ICD10CM,10,FALSE
45563078,O30.021,"Conjoined twin pregnancy, first trimester",ICD10CM,10,FALSE
45563079,O30.039,"Twin pregnancy, monochorionic/diamniotic, unspecified trimester",ICD10CM,10,FALSE
45563080,O30.102,"Triplet pregnancy, unspecified number of placenta and unspecified number of amniotic sacs, second trimester",ICD10CM,10,FALSE
45563081,O30.211,"Quadruplet pregnancy with two or more monochorionic fetuses, first trimester",ICD10CM,10,FALSE
45563082,O31.00X5,"Papyraceous fetus, unspecified trimester, fetus 5",ICD10CM,10,FALSE
45563083,O31.01X2,"Papyraceous fetus, first trimester, fetus 2",ICD10CM,10,FALSE
45563084,O31.02X3,"Papyraceous fetus, second trimester, fetus 3",ICD10CM,10,FALSE
45563085,O31.12X4,"Continuing pregnancy after spontaneous abortion of one fetus or more, second trimester, fetus 4",ICD10CM,10,FALSE
45563086,O31.13X5,"Continuing pregnancy after spontaneous abortion of one fetus or more, third trimester, fetus 5",ICD10CM,10,FALSE
45563087,O31.20X0,"Continuing pregnancy after intrauterine death of one fetus or more, unspecified trimester, not applicable or unspecified",ICD10CM,10,FALSE
45563088,O31.21X4,"Continuing pregnancy after intrauterine death of one fetus or more, first trimester, fetus 4",ICD10CM,10,FALSE
45563089,O31.22X5,"Continuing pregnancy after intrauterine death of one fetus or more, second trimester, fetus 5",ICD10CM,10,FALSE
45563090,O31.23X1,"Continuing pregnancy after intrauterine death of one fetus or more, third trimester, fetus 1",ICD10CM,10,FALSE
45563091,O31.32X5,"Continuing pregnancy after elective fetal reduction of one fetus or more, second trimester, fetus 5",ICD10CM,10,FALSE
45563092,O32.1XX1,"Maternal care for breech presentation, fetus 1",ICD10CM,10,FALSE
45563093,O32.1XX3,"Maternal care for breech presentation, fetus 3",ICD10CM,10,FALSE
45563094,O32.1XX4,"Maternal care for breech presentation, fetus 4",ICD10CM,10,FALSE
45563102,O34.12,"Maternal care for benign tumor of corpus uteri, second trimester",ICD10CM,10,FALSE
45563103,O34.41,"Maternal care for other abnormalities of cervix, first trimester",ICD10CM,10,FALSE
45563104,O34.599,"Maternal care for other abnormalities of gravid uterus, unspecified trimester",ICD10CM,10,FALSE
45563105,O34.93,"Maternal care for abnormality of pelvic organ, unspecified, third trimester",ICD10CM,10,FALSE
45563106,O35.0XX4,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 4",ICD10CM,10,FALSE
45563107,O35.2,Maternal care for (suspected) hereditary disease in fetus,ICD10,10,FALSE
45563108,O35.5XX2,"Maternal care for (suspected) damage to fetus by drugs, fetus 2",ICD10CM,10,FALSE
45563109,O35.6XX9,"Maternal care for (suspected) damage to fetus by radiation, other fetus",ICD10CM,10,FALSE
45563110,O35.7XX3,"Maternal care for (suspected) damage to fetus by other medical procedures, fetus 3",ICD10CM,10,FALSE
45563111,O35.8XX3,"Maternal care for other (suspected) fetal abnormality and damage, fetus 3",ICD10CM,10,FALSE
45563112,O35.8XX4,"Maternal care for other (suspected) fetal abnormality and damage, fetus 4",ICD10CM,10,FALSE
45563113,O35.9,"Maternal care for (suspected) fetal abnormality and damage, unspecified",ICD10,10,FALSE
45563114,O36.0125,"Maternal care for anti-D [Rh] antibodies, second trimester, fetus 5",ICD10CM,10,FALSE
45563115,O36.0133,"Maternal care for anti-D [Rh] antibodies, third trimester, fetus 3",ICD10CM,10,FALSE
45563116,O36.0192,"Maternal care for anti-D [Rh] antibodies, unspecified trimester, fetus 2",ICD10CM,10,FALSE
45563117,O36.0919,"Maternal care for other rhesus isoimmunization, first trimester, other fetus",ICD10CM,10,FALSE
45563118,O36.0923,"Maternal care for other rhesus isoimmunization, second trimester, fetus 3",ICD10CM,10,FALSE
45563119,O36.0933,"Maternal care for other rhesus isoimmunization, third trimester, fetus 3",ICD10CM,10,FALSE
45563120,O36.1114,"Maternal care for Anti-A sensitization, first trimester, fetus 4",ICD10CM,10,FALSE
45563121,O36.1121,"Maternal care for Anti-A sensitization, second trimester, fetus 1",ICD10CM,10,FALSE
45563122,O36.1921,"Maternal care for other isoimmunization, second trimester, fetus 1",ICD10CM,10,FALSE
45563123,O36.1932,"Maternal care for other isoimmunization, third trimester, fetus 2",ICD10CM,10,FALSE
45563124,O36.1993,"Maternal care for other isoimmunization, unspecified trimester, fetus 3",ICD10CM,10,FALSE
45563125,O36.21X0,"Maternal care for hydrops fetalis, first trimester, not applicable or unspecified",ICD10CM,10,FALSE
45563126,O36.21X2,"Maternal care for hydrops fetalis, first trimester, fetus 2",ICD10CM,10,FALSE
45563127,O36.5119,"Maternal care for known or suspected placental insufficiency, first trimester, other fetus",ICD10CM,10,FALSE
45563128,O36.5911,"Maternal care for other known or suspected poor fetal growth, first trimester, fetus 1",ICD10CM,10,FALSE
45563129,O36.63X0,"Maternal care for excessive fetal growth, third trimester, not applicable or unspecified",ICD10CM,10,FALSE
45563130,O36.72X5,"Maternal care for viable fetus in abdominal pregnancy, second trimester, fetus 5",ICD10CM,10,FALSE
45563131,O36.8123,"Decreased fetal movements, second trimester, fetus 3",ICD10CM,10,FALSE
45563132,O36.8190,"Decreased fetal movements, unspecified trimester, not applicable or unspecified",ICD10CM,10,FALSE
45563133,O36.8211,"Fetal anemia and thrombocytopenia, first trimester, fetus 1",ICD10CM,10,FALSE
45563134,O36.8232,"Fetal anemia and thrombocytopenia, third trimester, fetus 2",ICD10CM,10,FALSE
45563135,O36.8235,"Fetal anemia and thrombocytopenia, third trimester, fetus 5",ICD10CM,10,FALSE
45563136,O36.8913,"Maternal care for other specified fetal problems, first trimester, fetus 3",ICD10CM,10,FALSE
45563137,O36.92X3,"Maternal care for fetal problem, unspecified, second trimester, fetus 3",ICD10CM,10,FALSE
45563138,O41.02X9,"Oligohydramnios, second trimester, other fetus",ICD10CM,10,FALSE
45563139,O41.1030,"Infection of amniotic sac and membranes, unspecified, third trimester, not applicable or unspecified",ICD10CM,10,FALSE
45563140,O41.1219,"Chorioamnionitis, first trimester, other fetus",ICD10CM,10,FALSE
45563141,O41.1299,"Chorioamnionitis, unspecified trimester, other fetus",ICD10CM,10,FALSE
45563142,O41.1412,"Placentitis, first trimester, fetus 2",ICD10CM,10,FALSE
45563143,O41.8X91,"Other specified disorders of amniotic fluid and membranes, unspecified trimester, fetus 1",ICD10CM,10,FALSE
45563144,O43.109,"Malformation of placenta, unspecified, unspecified trimester",ICD10CM,10,FALSE
45563145,O43.121,"Velamentous insertion of umbilical cord, first trimester",ICD10CM,10,FALSE
45563146,O43.123,"Velamentous insertion of umbilical cord, third trimester",ICD10CM,10,FALSE
45563147,O43.21,Placenta accreta,ICD10CM,10,FALSE
45563148,O43.232,"Placenta percreta, second trimester",ICD10CM,10,FALSE
45563149,O45,Premature separation of placenta [abruptio placentae],ICD10,10,FALSE
45563150,O45.021,"Premature separation of placenta with disseminated intravascular coagulation, first trimester",ICD10CM,10,FALSE
45563151,O60.00,"Preterm labor without delivery, unspecified trimester",ICD10CM,10,FALSE
45563152,O60.02,"Preterm labor without delivery, second trimester",ICD10CM,10,FALSE
45563153,O60.12X5,"Preterm labor second trimester with preterm delivery second trimester, fetus 5",ICD10CM,10,FALSE
45563154,O60.14X4,"Preterm labor third trimester with preterm delivery third trimester, fetus 4",ICD10CM,10,FALSE
45563155,O60.20X9,"Term delivery with preterm labor, unspecified trimester, other fetus",ICD10CM,10,FALSE
45563156,O60.23X9,"Term delivery with preterm labor, third trimester, other fetus",ICD10CM,10,FALSE
45563157,O62.4,"Hypertonic, incoordinate, and prolonged uterine contractions",ICD10,10,FALSE
45563158,O63.0,Prolonged first stage (of labour),ICD10,10,FALSE
45563159,O64.1XX5,"Obstructed labor due to breech presentation, fetus 5",ICD10CM,10,FALSE
45563160,O64.4XX2,"Obstructed labor due to shoulder presentation, fetus 2",ICD10CM,10,FALSE
45563161,O64.5,Obstructed labour due to compound presentation,ICD10,10,FALSE
45563162,O64.5XX4,"Obstructed labor due to compound presentation, fetus 4",ICD10CM,10,FALSE
45563163,O64.8,Obstructed labour due to other malposition and malpresentation,ICD10,10,FALSE
45563164,O64.8XX2,"Obstructed labor due to other malposition and malpresentation, fetus 2",ICD10CM,10,FALSE
45563165,O65.1,Obstructed labour due to generally contracted pelvis,ICD10,10,FALSE
45563166,O65.9,"Obstructed labour due to maternal pelvic abnormality, unspecified",ICD10,10,FALSE
45563167,O66.2,Obstructed labour due to unusually large fetus,ICD10,10,FALSE
45563168,O69.2XX4,"Labor and delivery complicated by other cord entanglement, with compression, fetus 4",ICD10CM,10,FALSE
45563169,O69.2XX9,"Labor and delivery complicated by other cord entanglement, with compression, other fetus",ICD10CM,10,FALSE
45563170,O69.4XX3,"Labor and delivery complicated by vasa previa, fetus 3",ICD10CM,10,FALSE
45563171,O69.4XX4,"Labor and delivery complicated by vasa previa, fetus 4",ICD10CM,10,FALSE
45563172,O69.5XX1,"Labor and delivery complicated by vascular lesion of cord, fetus 1",ICD10CM,10,FALSE
45563173,O69.81X9,"Labor and delivery complicated by cord around neck, without compression, other fetus",ICD10CM,10,FALSE
45563174,O69.9XX9,"Labor and delivery complicated by cord complication, unspecified, other fetus",ICD10CM,10,FALSE
45563175,O71.81,"Laceration of uterus, not elsewhere classified",ICD10CM,10,FALSE
45563176,O74.9,"Complication of anaesthesia during labour and delivery, unspecified",ICD10,10,FALSE
45563179,O83.3,Delivery of viable fetus in abdominal pregnancy,ICD10,10,FALSE
45563181,O86.13,Vaginitis following delivery,ICD10CM,10,FALSE
45563182,O86.22,Infection of bladder following delivery,ICD10CM,10,FALSE
45563183,O88.3,Obstetric pyaemic and septic embolism,ICD10,10,FALSE
45563184,O88.319,"Pyemic and septic embolism in pregnancy, unspecified trimester",ICD10CM,10,FALSE
45563185,O88.813,"Other embolism in pregnancy, third trimester",ICD10CM,10,FALSE
45563186,O88.83,Other embolism in the puerperium,ICD10CM,10,FALSE
45563187,O90.1,Disruption of perineal obstetric wound,ICD10,10,FALSE
45563188,O91.211,"Nonpurulent mastitis associated with pregnancy, first trimester",ICD10CM,10,FALSE
45563189,O92.03,Retracted nipple associated with lactation,ICD10CM,10,FALSE
45563190,O98.2,"Gonorrhoea complicating pregnancy, childbirth and the puerperium",ICD10,10,FALSE
45563191,O98.413,"Viral hepatitis complicating pregnancy, third trimester",ICD10CM,10,FALSE
45563192,O98.619,"Protozoal diseases complicating pregnancy, unspecified trimester",ICD10CM,10,FALSE
45563193,O98.719,"Human immunodeficiency virus [HIV] disease complicating pregnancy, unspecified trimester",ICD10CM,10,FALSE
45563194,O98.9,"Unspecified maternal infectious or parasitic disease complicating pregnancy, childbirth and the puerperium",ICD10,10,FALSE
45563195,O99.1,"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium",ICD10,10,FALSE
45563196,O99.280,"Endocrine, nutritional and metabolic diseases complicating pregnancy, unspecified trimester",ICD10CM,10,FALSE
45563197,O99.312,"Alcohol use complicating pregnancy, second trimester",ICD10CM,10,FALSE
45563198,O99.42,Diseases of the circulatory system complicating childbirth,ICD10CM,10,FALSE
45563199,O99.8,"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",ICD10,10,FALSE
45563200,O99.810,Abnormal glucose complicating pregnancy,ICD10CM,10,FALSE
45563201,O99.844,Bariatric surgery status complicating childbirth,ICD10CM,10,FALSE
45563202,O9A.212,"Injury, poisoning and certain other consequences of external causes complicating pregnancy, second trimester",ICD10CM,10,FALSE
45566423,Z37.6,"Other multiple births, some liveborn",ICD10,10,FALSE
45566425,Z38.30,"Twin liveborn infant, delivered vaginally",ICD10CM,10,FALSE
45566426,Z3A.35,35 weeks gestation of pregnancy,ICD10CM,10,FALSE
45567877,O01.1,Incomplete and partial hydatidiform mole,ICD10,10,FALSE
45567878,O02.1,Missed abortion,ICD10,10,FALSE
45567879,O02.9,"Abnormal product of conception, unspecified",ICD10,10,FALSE
45567880,O03.85,Other venous complications following complete or unspecified spontaneous abortion,ICD10CM,10,FALSE
45567881,O04.6,"Medical abortion, complete or unspecified, complicated by delayed or excessive haemorrhage",ICD10,10,FALSE
45567882,O04.8,"Medical abortion, complete or unspecified, with other and unspecified complications",ICD10,10,FALSE
45567883,O08.7,Other venous complications following abortion and ectopic and molar pregnancy,ICD10,10,FALSE
45567884,O09.819,"Supervision of pregnancy resulting from assisted reproductive technology, unspecified trimester",ICD10CM,10,FALSE
45567885,O10.02,Pre-existing essential hypertension complicating childbirth,ICD10CM,10,FALSE
45567886,O10.211,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, first trimester",ICD10CM,10,FALSE
45567887,O10.93,Unspecified pre-existing hypertension complicating the puerperium,ICD10CM,10,FALSE
45567888,O12.10,"Gestational proteinuria, unspecified trimester",ICD10CM,10,FALSE
45567889,O15.2,Eclampsia in the puerperium,ICD10,10,FALSE
45567890,O15.9,"Eclampsia, unspecified as to time period",ICD10,10,FALSE
45567891,O21.2,Late vomiting of pregnancy,ICD10,10,FALSE
45567893,O22.11,"Genital varices in pregnancy, first trimester",ICD10CM,10,FALSE
45567894,O22.51,"Cerebral venous thrombosis in pregnancy, first trimester",ICD10CM,10,FALSE
45567895,O23.22,"Infections of urethra in pregnancy, second trimester",ICD10CM,10,FALSE
45567896,O24.113,"Pre-existing type 2 diabetes mellitus, in pregnancy, third trimester",ICD10CM,10,FALSE
45567897,O24.912,"Unspecified diabetes mellitus in pregnancy, second trimester",ICD10CM,10,FALSE
45567898,O25.10,"Malnutrition in pregnancy, unspecified trimester",ICD10CM,10,FALSE
45567899,O25.13,"Malnutrition in pregnancy, third trimester",ICD10CM,10,FALSE
45567900,O26.52,"Maternal hypotension syndrome, second trimester",ICD10CM,10,FALSE
45567901,O26.72,Subluxation of symphysis (pubis) in childbirth,ICD10CM,10,FALSE
45567902,O26.831,"Pregnancy related renal disease, first trimester",ICD10CM,10,FALSE
45567903,O28.9,"Abnormal finding on antenatal screening of mother, unspecified",ICD10,10,FALSE
45567904,O29.9,"Complication of anaesthesia during pregnancy, unspecified",ICD10,10,FALSE
45567905,O30.042,"Twin pregnancy, dichorionic/diamniotic, second trimester",ICD10CM,10,FALSE
45567906,O30.802,"Other specified multiple gestation, unspecified number of placenta and unspecified number of amniotic sacs, second trimester",ICD10CM,10,FALSE
45567907,O30.813,"Other specified multiple gestation with two or more monochorionic fetuses, third trimester",ICD10CM,10,FALSE
45567908,O31.10X5,"Continuing pregnancy after spontaneous abortion of one fetus or more, unspecified trimester, fetus 5",ICD10CM,10,FALSE
45567909,O31.22X1,"Continuing pregnancy after intrauterine death of one fetus or more, second trimester, fetus 1",ICD10CM,10,FALSE
45567910,O31.23X9,"Continuing pregnancy after intrauterine death of one fetus or more, third trimester, other fetus",ICD10CM,10,FALSE
45567911,O31.30X0,"Continuing pregnancy after elective fetal reduction of one fetus or more, unspecified trimester, not applicable or unspecified",ICD10CM,10,FALSE
45567912,O31.8X12,"Other complications specific to multiple gestation, first trimester, fetus 2",ICD10CM,10,FALSE
45567913,O31.8X15,"Other complications specific to multiple gestation, first trimester, fetus 5",ICD10CM,10,FALSE
45567914,O31.8X95,"Other complications specific to multiple gestation, unspecified trimester, fetus 5",ICD10CM,10,FALSE
45567915,O32.3,"Maternal care for face, brow and chin presentation",ICD10,10,FALSE
45567917,O32.6XX1,"Maternal care for compound presentation, fetus 1",ICD10CM,10,FALSE
45567919,O33.6,Maternal care for disproportion due to hydrocephalic fetus,ICD10,10,FALSE
45567920,O34.03,"Maternal care for unspecified congenital malformation of uterus, third trimester",ICD10CM,10,FALSE
45567921,O34.30,"Maternal care for cervical incompetence, unspecified trimester",ICD10CM,10,FALSE
45567922,O34.529,"Maternal care for prolapse of gravid uterus, unspecified trimester",ICD10CM,10,FALSE
45567923,O34.593,"Maternal care for other abnormalities of gravid uterus, third trimester",ICD10CM,10,FALSE
45567924,O34.7,Maternal care for abnormality of vulva and perineum,ICD10,10,FALSE
45567925,O34.83,"Maternal care for other abnormalities of pelvic organs, third trimester",ICD10CM,10,FALSE
45567926,O35.3XX1,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 1",ICD10CM,10,FALSE
45567927,O35.6,Maternal care for (suspected) damage to fetus by radiation,ICD10,10,FALSE
45567928,O35.8XX1,"Maternal care for other (suspected) fetal abnormality and damage, fetus 1",ICD10CM,10,FALSE
45567929,O36.0122,"Maternal care for anti-D [Rh] antibodies, second trimester, fetus 2",ICD10CM,10,FALSE
45567930,O36.0134,"Maternal care for anti-D [Rh] antibodies, third trimester, fetus 4",ICD10CM,10,FALSE
45567931,O36.0913,"Maternal care for other rhesus isoimmunization, first trimester, fetus 3",ICD10CM,10,FALSE
45567932,O36.0914,"Maternal care for other rhesus isoimmunization, first trimester, fetus 4",ICD10CM,10,FALSE
45567933,O36.0920,"Maternal care for other rhesus isoimmunization, second trimester, not applicable or unspecified",ICD10CM,10,FALSE
45567934,O36.1112,"Maternal care for Anti-A sensitization, first trimester, fetus 2",ICD10CM,10,FALSE
45567935,O36.1130,"Maternal care for Anti-A sensitization, third trimester, not applicable or unspecified",ICD10CM,10,FALSE
45567936,O36.1913,"Maternal care for other isoimmunization, first trimester, fetus 3",ICD10CM,10,FALSE
45567937,O36.1923,"Maternal care for other isoimmunization, second trimester, fetus 3",ICD10CM,10,FALSE
45567938,O36.5110,"Maternal care for known or suspected placental insufficiency, first trimester, not applicable or unspecified",ICD10CM,10,FALSE
45567939,O36.5120,"Maternal care for known or suspected placental insufficiency, second trimester, not applicable or unspecified",ICD10CM,10,FALSE
45567940,O36.5915,"Maternal care for other known or suspected poor fetal growth, first trimester, fetus 5",ICD10CM,10,FALSE
45567941,O36.5993,"Maternal care for other known or suspected poor fetal growth, unspecified trimester, fetus 3",ICD10CM,10,FALSE
45567942,O36.60X1,"Maternal care for excessive fetal growth, unspecified trimester, fetus 1",ICD10CM,10,FALSE
45567943,O36.60X2,"Maternal care for excessive fetal growth, unspecified trimester, fetus 2",ICD10CM,10,FALSE
45567944,O36.63X5,"Maternal care for excessive fetal growth, third trimester, fetus 5",ICD10CM,10,FALSE
45567945,O36.70X4,"Maternal care for viable fetus in abdominal pregnancy, unspecified trimester, fetus 4",ICD10CM,10,FALSE
45567946,O36.8,Maternal care for other specified fetal problems,ICD10,10,FALSE
45567947,O36.80X2,"Pregnancy with inconclusive fetal viability, fetus 2",ICD10CM,10,FALSE
45567948,O36.80X3,"Pregnancy with inconclusive fetal viability, fetus 3",ICD10CM,10,FALSE
45567949,O36.80X4,"Pregnancy with inconclusive fetal viability, fetus 4",ICD10CM,10,FALSE
45567950,O36.8135,"Decreased fetal movements, third trimester, fetus 5",ICD10CM,10,FALSE
45567951,O36.8191,"Decreased fetal movements, unspecified trimester, fetus 1",ICD10CM,10,FALSE
45567952,O36.8195,"Decreased fetal movements, unspecified trimester, fetus 5",ICD10CM,10,FALSE
45567953,O36.8221,"Fetal anemia and thrombocytopenia, second trimester, fetus 1",ICD10CM,10,FALSE
45567954,O36.8910,"Maternal care for other specified fetal problems, first trimester, not applicable or unspecified",ICD10CM,10,FALSE
45567955,O36.8914,"Maternal care for other specified fetal problems, first trimester, fetus 4",ICD10CM,10,FALSE
45567956,O36.90X3,"Maternal care for fetal problem, unspecified, unspecified trimester, fetus 3",ICD10CM,10,FALSE
45567957,O40.3XX5,"Polyhydramnios, third trimester, fetus 5",ICD10CM,10,FALSE
45567958,O40.3XX9,"Polyhydramnios, third trimester, other fetus",ICD10CM,10,FALSE
45567959,O40.9XX1,"Polyhydramnios, unspecified trimester, fetus 1",ICD10CM,10,FALSE
45567960,O41.03X9,"Oligohydramnios, third trimester, other fetus",ICD10CM,10,FALSE
45567961,O41.1015,"Infection of amniotic sac and membranes, unspecified, first trimester, fetus 5",ICD10CM,10,FALSE
45567962,O41.1033,"Infection of amniotic sac and membranes, unspecified, third trimester, fetus 3",ICD10CM,10,FALSE
45567963,O41.1211,"Chorioamnionitis, first trimester, fetus 1",ICD10CM,10,FALSE
45567964,O41.1222,"Chorioamnionitis, second trimester, fetus 2",ICD10CM,10,FALSE
45567965,O41.1233,"Chorioamnionitis, third trimester, fetus 3",ICD10CM,10,FALSE
45567966,O41.14,Placentitis,ICD10CM,10,FALSE
45567967,O41.1413,"Placentitis, first trimester, fetus 3",ICD10CM,10,FALSE
45567968,O41.1414,"Placentitis, first trimester, fetus 4",ICD10CM,10,FALSE
45567969,O41.8X12,"Other specified disorders of amniotic fluid and membranes, first trimester, fetus 2",ICD10CM,10,FALSE
45567970,O41.8X15,"Other specified disorders of amniotic fluid and membranes, first trimester, fetus 5",ICD10CM,10,FALSE
45567971,O41.8X22,"Other specified disorders of amniotic fluid and membranes, second trimester, fetus 2",ICD10CM,10,FALSE
45567972,O42.90,"Premature rupture of membranes, unspecified as to length of time between rupture and onset of labor, unspecified weeks of gestation",ICD10CM,10,FALSE
45567973,O42.912,"Preterm premature rupture of membranes, unspecified as to length of time between rupture and onset of labor, second trimester",ICD10CM,10,FALSE
45567974,O44.1,Placenta praevia with haemorrhage,ICD10,10,FALSE
45567975,O45.003,"Premature separation of placenta with coagulation defect, unspecified, third trimester",ICD10CM,10,FALSE
45567976,O45.92,"Premature separation of placenta, unspecified, second trimester",ICD10CM,10,FALSE
45567977,O60.03,"Preterm labor without delivery, third trimester",ICD10CM,10,FALSE
45567978,O60.14X3,"Preterm labor third trimester with preterm delivery third trimester, fetus 3",ICD10CM,10,FALSE
45567979,O63.2,"Delayed delivery of second twin, triplet, etc.",ICD10,10,FALSE
45567980,O64.0XX0,"Obstructed labor due to incomplete rotation of fetal head, not applicable or unspecified",ICD10CM,10,FALSE
45567981,O64.1XX2,"Obstructed labor due to breech presentation, fetus 2",ICD10CM,10,FALSE
45567982,O64.9XX9,"Obstructed labor due to malposition and malpresentation, unspecified, other fetus",ICD10CM,10,FALSE
45567983,O66.4,"Failed trial of labour, unspecified",ICD10,10,FALSE
45567984,O69.1XX2,"Labor and delivery complicated by cord around neck, with compression, fetus 2",ICD10CM,10,FALSE
45567985,O69.1XX3,"Labor and delivery complicated by cord around neck, with compression, fetus 3",ICD10CM,10,FALSE
45567986,O69.2XX2,"Labor and delivery complicated by other cord entanglement, with compression, fetus 2",ICD10CM,10,FALSE
45567987,O69.5XX5,"Labor and delivery complicated by vascular lesion of cord, fetus 5",ICD10CM,10,FALSE
45567988,O69.82X4,"Labor and delivery complicated by other cord entanglement, without compression, fetus 4",ICD10CM,10,FALSE
