concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,body_system,progressive,cc_decimal_removal
45566905,G8331,"Monoplegia, unspecified affecting right dominant side",ICD10CM,10,neurological,no,TRUE
45566908,G90.09,Other idiopathic peripheral autonomic neuropathy,ICD10CM,10,neurological,no,FALSE
45566908,G9009,Other idiopathic peripheral autonomic neuropathy,ICD10CM,10,neurological,no,TRUE
45566909,G90.521,Complex regional pain syndrome I of right lower limb,ICD10CM,10,neurological,no,FALSE
45566909,G90521,Complex regional pain syndrome I of right lower limb,ICD10CM,10,neurological,no,TRUE
45566966,H15.009,"Unspecified scleritis, unspecified eye",ICD10CM,10,ophthalmological,no,FALSE
45566966,H15009,"Unspecified scleritis, unspecified eye",ICD10CM,10,ophthalmological,no,TRUE
45566967,H15.019,"Anterior scleritis, unspecified eye",ICD10CM,10,ophthalmological,no,FALSE
45566967,H15019,"Anterior scleritis, unspecified eye",ICD10CM,10,ophthalmological,no,TRUE
45566968,H15.032,"Posterior scleritis, left eye",ICD10CM,10,ophthalmological,no,FALSE
45566968,H15032,"Posterior scleritis, left eye",ICD10CM,10,ophthalmological,no,TRUE
45566969,H15.832,"Staphyloma posticum, left eye",ICD10CM,10,ophthalmological,no,FALSE
45566969,H15832,"Staphyloma posticum, left eye",ICD10CM,10,ophthalmological,no,TRUE
45566970,H15.85,Ring staphyloma,ICD10CM,10,ophthalmological,no,FALSE
45566970,H1585,Ring staphyloma,ICD10CM,10,ophthalmological,no,TRUE
45567004,H20.22,"Lens-induced iridocyclitis, left eye",ICD10CM,10,ophthalmological,no,FALSE
45567004,H2022,"Lens-induced iridocyclitis, left eye",ICD10CM,10,ophthalmological,no,TRUE
45567005,H20.811,"Fuchs' heterochromic cyclitis, right eye",ICD10CM,10,ophthalmological,no,FALSE
45567005,H20811,"Fuchs' heterochromic cyclitis, right eye",ICD10CM,10,ophthalmological,no,TRUE
45567006,H20.822,"Vogt-Koyanagi syndrome, left eye",ICD10CM,10,ophthalmological,no,FALSE
45567006,H20822,"Vogt-Koyanagi syndrome, left eye",ICD10CM,10,ophthalmological,no,TRUE
45567008,H21.212,"Degeneration of chamber angle, left eye",ICD10CM,10,ophthalmological,no,FALSE
45567008,H21212,"Degeneration of chamber angle, left eye",ICD10CM,10,ophthalmological,no,TRUE
45567010,H21.542,"Posterior synechiae (iris), left eye",ICD10CM,10,ophthalmological,no,FALSE
45567010,H21542,"Posterior synechiae (iris), left eye",ICD10CM,10,ophthalmological,no,TRUE
45567011,H21.543,"Posterior synechiae (iris), bilateral",ICD10CM,10,ophthalmological,no,FALSE
45567011,H21543,"Posterior synechiae (iris), bilateral",ICD10CM,10,ophthalmological,no,TRUE
45567012,H21.562,"Pupillary abnormality, left eye",ICD10CM,10,ophthalmological,no,FALSE
45567012,H21562,"Pupillary abnormality, left eye",ICD10CM,10,ophthalmological,no,TRUE
45567019,H27.129,"Anterior dislocation of lens, unspecified eye",ICD10CM,10,ophthalmological,no,FALSE
45567019,H27129,"Anterior dislocation of lens, unspecified eye",ICD10CM,10,ophthalmological,no,TRUE
45567020,H27.133,"Posterior dislocation of lens, bilateral",ICD10CM,10,ophthalmological,no,FALSE
45567020,H27133,"Posterior dislocation of lens, bilateral",ICD10CM,10,ophthalmological,no,TRUE
45567022,H30.032,"Focal chorioretinal inflammation, peripheral, left eye",ICD10CM,10,ophthalmological,no,FALSE
45567022,H30032,"Focal chorioretinal inflammation, peripheral, left eye",ICD10CM,10,ophthalmological,no,TRUE
45567023,H30.103,"Unspecified disseminated chorioretinal inflammation, bilateral",ICD10CM,10,ophthalmological,no,FALSE
45567023,H30103,"Unspecified disseminated chorioretinal inflammation, bilateral",ICD10CM,10,ophthalmological,no,TRUE
45567025,H31.019,"Macula scars of posterior pole (postinflammatory) (post-traumatic), unspecified eye",ICD10CM,10,ophthalmological,no,FALSE
45567025,H31019,"Macula scars of posterior pole (postinflammatory) (post-traumatic), unspecified eye",ICD10CM,10,ophthalmological,no,TRUE
45567026,H31.102,"Choroidal degeneration, unspecified, left eye",ICD10CM,10,ophthalmological,no,FALSE
45567026,H31102,"Choroidal degeneration, unspecified, left eye",ICD10CM,10,ophthalmological,no,TRUE
45567027,H31.23,"Gyrate atrophy, choroid",ICD10CM,10,ophthalmological,no,FALSE
45567027,H3123,"Gyrate atrophy, choroid",ICD10CM,10,ophthalmological,no,TRUE
45567028,H31.323,"Choroidal rupture, bilateral",ICD10CM,10,ophthalmological,no,FALSE
45567028,H31323,"Choroidal rupture, bilateral",ICD10CM,10,ophthalmological,no,TRUE
45567029,H31.421,"Serous choroidal detachment, right eye",ICD10CM,10,ophthalmological,no,FALSE
45567029,H31421,"Serous choroidal detachment, right eye",ICD10CM,10,ophthalmological,no,TRUE
45567030,H33.022,"Retinal detachment with multiple breaks, left eye",ICD10CM,10,ophthalmological,no,FALSE
45567030,H33022,"Retinal detachment with multiple breaks, left eye",ICD10CM,10,ophthalmological,no,TRUE
45567031,H33.109,"Unspecified retinoschisis, unspecified eye",ICD10CM,10,ophthalmological,no,FALSE
45567031,H33109,"Unspecified retinoschisis, unspecified eye",ICD10CM,10,ophthalmological,no,TRUE
45567033,H33.23,"Serous retinal detachment, bilateral",ICD10CM,10,ophthalmological,no,FALSE
45567033,H3323,"Serous retinal detachment, bilateral",ICD10CM,10,ophthalmological,no,TRUE
45567034,H33.302,"Unspecified retinal break, left eye",ICD10CM,10,ophthalmological,no,FALSE
45567034,H33302,"Unspecified retinal break, left eye",ICD10CM,10,ophthalmological,no,TRUE
45567035,H33.312,"Horseshoe tear of retina without detachment, left eye",ICD10CM,10,ophthalmological,no,FALSE
45567035,H33312,"Horseshoe tear of retina without detachment, left eye",ICD10CM,10,ophthalmological,no,TRUE
45567036,H34.10,"Central retinal artery occlusion, unspecified eye",ICD10CM,10,ophthalmological,no,FALSE
45567036,H3410,"Central retinal artery occlusion, unspecified eye",ICD10CM,10,ophthalmological,no,TRUE
45567037,H34.233,"Retinal artery branch occlusion, bilateral",ICD10CM,10,ophthalmological,no,FALSE
45567037,H34233,"Retinal artery branch occlusion, bilateral",ICD10CM,10,ophthalmological,no,TRUE
45567038,H34.831,"Tributary (branch) retinal vein occlusion, right eye",ICD10CM,10,ophthalmological,no,FALSE
45567038,H34831,"Tributary (branch) retinal vein occlusion, right eye",ICD10CM,10,ophthalmological,no,TRUE
45567039,H35.019,"Changes in retinal vascular appearance, unspecified eye",ICD10CM,10,ophthalmological,no,FALSE
45567039,H35019,"Changes in retinal vascular appearance, unspecified eye",ICD10CM,10,ophthalmological,no,TRUE
45567040,H35.031,"Hypertensive retinopathy, right eye",ICD10CM,10,ophthalmological,no,FALSE
45567040,H35031,"Hypertensive retinopathy, right eye",ICD10CM,10,ophthalmological,no,TRUE
45567041,H35.06,Retinal vasculitis,ICD10CM,10,ophthalmological,no,FALSE
45567041,H3506,Retinal vasculitis,ICD10CM,10,ophthalmological,no,TRUE
45567042,H35.152,"Retinopathy of prematurity, stage 4, left eye",ICD10CM,10,ophthalmological,no,FALSE
45567042,H35152,"Retinopathy of prematurity, stage 4, left eye",ICD10CM,10,ophthalmological,no,TRUE
45567043,H35.173,"Retrolental fibroplasia, bilateral",ICD10CM,10,ophthalmological,no,FALSE
45567043,H35173,"Retrolental fibroplasia, bilateral",ICD10CM,10,ophthalmological,no,TRUE
45567044,H35.353,"Cystoid macular degeneration, bilateral",ICD10CM,10,ophthalmological,no,FALSE
45567044,H35353,"Cystoid macular degeneration, bilateral",ICD10CM,10,ophthalmological,no,TRUE
45567045,H35.369,"Drusen (degenerative) of macula, unspecified eye",ICD10CM,10,ophthalmological,no,FALSE
45567045,H35369,"Drusen (degenerative) of macula, unspecified eye",ICD10CM,10,ophthalmological,no,TRUE
45567046,H35.451,"Secondary pigmentary degeneration, right eye",ICD10CM,10,ophthalmological,no,FALSE
45567046,H35451,"Secondary pigmentary degeneration, right eye",ICD10CM,10,ophthalmological,no,TRUE
45567049,H35.731,"Hemorrhagic detachment of retinal pigment epithelium, right eye",ICD10CM,10,ophthalmological,no,FALSE
45567049,H35731,"Hemorrhagic detachment of retinal pigment epithelium, right eye",ICD10CM,10,ophthalmological,no,TRUE
45567052,H40.1210,"Low-tension glaucoma, right eye, stage unspecified",ICD10CM,10,ophthalmological,no,FALSE
45567052,H401210,"Low-tension glaucoma, right eye, stage unspecified",ICD10CM,10,ophthalmological,no,TRUE
45567053,H40.1231,"Low-tension glaucoma, bilateral, mild stage",ICD10CM,10,ophthalmological,no,FALSE
45567053,H401231,"Low-tension glaucoma, bilateral, mild stage",ICD10CM,10,ophthalmological,no,TRUE
45567054,H40.1311,"Pigmentary glaucoma, right eye, mild stage",ICD10CM,10,ophthalmological,no,FALSE
45567054,H401311,"Pigmentary glaucoma, right eye, mild stage",ICD10CM,10,ophthalmological,no,TRUE
45567055,H40.159,"Residual stage of open-angle glaucoma, unspecified eye",ICD10CM,10,ophthalmological,no,FALSE
45567055,H40159,"Residual stage of open-angle glaucoma, unspecified eye",ICD10CM,10,ophthalmological,no,TRUE
45567056,H40.221,"Chronic angle-closure glaucoma, right eye",ICD10CM,10,ophthalmological,no,FALSE
45567056,H40221,"Chronic angle-closure glaucoma, right eye",ICD10CM,10,ophthalmological,no,TRUE
45567057,H40.2233,"Chronic angle-closure glaucoma, bilateral, severe stage",ICD10CM,10,ophthalmological,no,FALSE
45567057,H402233,"Chronic angle-closure glaucoma, bilateral, severe stage",ICD10CM,10,ophthalmological,no,TRUE
45567058,H40.30X4,"Glaucoma secondary to eye trauma, unspecified eye, indeterminate stage",ICD10CM,10,ophthalmological,no,FALSE
45567058,H4030X4,"Glaucoma secondary to eye trauma, unspecified eye, indeterminate stage",ICD10CM,10,ophthalmological,no,TRUE
45567059,H40.31X3,"Glaucoma secondary to eye trauma, right eye, severe stage",ICD10CM,10,ophthalmological,no,FALSE
45567059,H4031X3,"Glaucoma secondary to eye trauma, right eye, severe stage",ICD10CM,10,ophthalmological,no,TRUE
45567060,H40.33X2,"Glaucoma secondary to eye trauma, bilateral, moderate stage",ICD10CM,10,ophthalmological,no,FALSE
45567060,H4033X2,"Glaucoma secondary to eye trauma, bilateral, moderate stage",ICD10CM,10,ophthalmological,no,TRUE
45567061,H40.33X3,"Glaucoma secondary to eye trauma, bilateral, severe stage",ICD10CM,10,ophthalmological,no,FALSE
45567061,H4033X3,"Glaucoma secondary to eye trauma, bilateral, severe stage",ICD10CM,10,ophthalmological,no,TRUE
45567062,H40.42X4,"Glaucoma secondary to eye inflammation, left eye, indeterminate stage",ICD10CM,10,ophthalmological,no,FALSE
45567062,H4042X4,"Glaucoma secondary to eye inflammation, left eye, indeterminate stage",ICD10CM,10,ophthalmological,no,TRUE
45567063,H40.50X0,"Glaucoma secondary to other eye disorders, unspecified eye, stage unspecified",ICD10CM,10,ophthalmological,no,FALSE
45567063,H4050X0,"Glaucoma secondary to other eye disorders, unspecified eye, stage unspecified",ICD10CM,10,ophthalmological,no,TRUE
45567064,H40.51X1,"Glaucoma secondary to other eye disorders, right eye, mild stage",ICD10CM,10,ophthalmological,no,FALSE
45567064,H4051X1,"Glaucoma secondary to other eye disorders, right eye, mild stage",ICD10CM,10,ophthalmological,no,TRUE
45567065,H40.53X0,"Glaucoma secondary to other eye disorders, bilateral, stage unspecified",ICD10CM,10,ophthalmological,no,FALSE
45567065,H4053X0,"Glaucoma secondary to other eye disorders, bilateral, stage unspecified",ICD10CM,10,ophthalmological,no,TRUE
45567066,H40.62X2,"Glaucoma secondary to drugs, left eye, moderate stage",ICD10CM,10,ophthalmological,no,FALSE
45567066,H4062X2,"Glaucoma secondary to drugs, left eye, moderate stage",ICD10CM,10,ophthalmological,no,TRUE
45567067,H40.839,"Aqueous misdirection, unspecified eye",ICD10CM,10,ophthalmological,no,FALSE
45567067,H40839,"Aqueous misdirection, unspecified eye",ICD10CM,10,ophthalmological,no,TRUE
45567080,H47.213,"Primary optic atrophy, bilateral",ICD10CM,10,ophthalmological,no,FALSE
45567080,H47213,"Primary optic atrophy, bilateral",ICD10CM,10,ophthalmological,no,TRUE
45567081,H47.219,"Primary optic atrophy, unspecified eye",ICD10CM,10,ophthalmological,no,FALSE
45567081,H47219,"Primary optic atrophy, unspecified eye",ICD10CM,10,ophthalmological,no,TRUE
45567082,H47.231,"Glaucomatous optic atrophy, right eye",ICD10CM,10,ophthalmological,no,FALSE
45567082,H47231,"Glaucomatous optic atrophy, right eye",ICD10CM,10,ophthalmological,no,TRUE
45567083,H47.293,"Other optic atrophy, bilateral",ICD10CM,10,ophthalmological,no,FALSE
45567083,H47293,"Other optic atrophy, bilateral",ICD10CM,10,ophthalmological,no,TRUE
45567084,H47.512,"Disorders of visual pathways in (due to) inflammatory disorders, left side",ICD10CM,10,ophthalmological,no,FALSE
45567084,H47512,"Disorders of visual pathways in (due to) inflammatory disorders, left side",ICD10CM,10,ophthalmological,no,TRUE
45567085,H47.61,Cortical blindness,ICD10CM,10,ophthalmological,no,FALSE
45567085,H4761,Cortical blindness,ICD10CM,10,ophthalmological,no,TRUE
45567086,H47.622,"Disorders of visual cortex in (due to) inflammatory disorders, left side of brain",ICD10CM,10,ophthalmological,no,FALSE
45567086,H47622,"Disorders of visual cortex in (due to) inflammatory disorders, left side of brain",ICD10CM,10,ophthalmological,no,TRUE
45567087,H49.32,"Total (external) ophthalmoplegia, left eye",ICD10CM,10,ophthalmological,no,FALSE
45567087,H4932,"Total (external) ophthalmoplegia, left eye",ICD10CM,10,ophthalmological,no,TRUE
45567088,H49.813,"Kearns-Sayre syndrome, bilateral",ICD10CM,10,metabolic,yes,FALSE
45567088,H49813,"Kearns-Sayre syndrome, bilateral",ICD10CM,10,metabolic,yes,TRUE
45567089,H50.18,Alternating exotropia with other noncomitancies,ICD10CM,10,ophthalmological,no,FALSE
45567089,H5018,Alternating exotropia with other noncomitancies,ICD10CM,10,ophthalmological,no,TRUE
45567091,H50.43,Accommodative component in esotropia,ICD10CM,10,ophthalmological,no,FALSE
45567091,H5043,Accommodative component in esotropia,ICD10CM,10,ophthalmological,no,TRUE
45567141,H74.92,Unspecified disorder of left middle ear and mastoid,ICD10CM,10,otologic,no,FALSE
45567141,H7492,Unspecified disorder of left middle ear and mastoid,ICD10CM,10,otologic,no,TRUE
45567144,H81.313,"Aural vertigo, bilateral",ICD10CM,10,otologic,no,FALSE
45567144,H81313,"Aural vertigo, bilateral",ICD10CM,10,otologic,no,TRUE
45567146,H83.11,"Labyrinthine fistula, right ear",ICD10CM,10,otologic,no,FALSE
45567146,H8311,"Labyrinthine fistula, right ear",ICD10CM,10,otologic,no,TRUE
45567148,H83.8X2,Other specified diseases of left inner ear,ICD10CM,10,otologic,no,FALSE
45567148,H838X2,Other specified diseases of left inner ear,ICD10CM,10,otologic,no,TRUE
45567149,H83.8X3,"Other specified diseases of inner ear, bilateral",ICD10CM,10,otologic,no,FALSE
45567149,H838X3,"Other specified diseases of inner ear, bilateral",ICD10CM,10,otologic,no,TRUE
45567154,H91.93,"Unspecified hearing loss, bilateral",ICD10CM,10,otologic,no,FALSE
45567154,H9193,"Unspecified hearing loss, bilateral",ICD10CM,10,otologic,no,TRUE
45567167,I25.810,Atherosclerosis of coronary artery bypass graft(s) without angina pectoris,ICD10CM,10,cardiac,yes,FALSE
45567167,I25810,Atherosclerosis of coronary artery bypass graft(s) without angina pectoris,ICD10CM,10,cardiac,yes,TRUE
45567168,I25.84,Coronary atherosclerosis due to calcified coronary lesion,ICD10CM,10,cardiac,yes,FALSE
45567168,I2584,Coronary atherosclerosis due to calcified coronary lesion,ICD10CM,10,cardiac,yes,TRUE
45567180,I50.23,Acute on chronic systolic (congestive) heart failure,ICD10CM,10,cardiac,yes,FALSE
45567180,I5023,Acute on chronic systolic (congestive) heart failure,ICD10CM,10,cardiac,yes,TRUE
45567181,I50.43,Acute on chronic combined systolic (congestive) and diastolic (congestive) heart failure,ICD10CM,10,cardiac,yes,FALSE
45567181,I5043,Acute on chronic combined systolic (congestive) and diastolic (congestive) heart failure,ICD10CM,10,cardiac,yes,TRUE
45567187,I63.10,Cerebral infarction due to embolism of unspecified precerebral artery,ICD10CM,10,neurological,yes,FALSE
45567187,I6310,Cerebral infarction due to embolism of unspecified precerebral artery,ICD10CM,10,neurological,yes,TRUE
45567203,I69.922,Dysarthria following unspecified cerebrovascular disease,ICD10CM,10,neurological,no,FALSE
45567203,I69922,Dysarthria following unspecified cerebrovascular disease,ICD10CM,10,neurological,no,TRUE
45567204,I69.939,Monoplegia of upper limb following unspecified cerebrovascular disease affecting unspecified side,ICD10CM,10,neurological,no,FALSE
45567204,I69939,Monoplegia of upper limb following unspecified cerebrovascular disease affecting unspecified side,ICD10CM,10,neurological,no,TRUE
45567205,I69.954,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting left non-dominant side,ICD10CM,10,neurological,no,FALSE
45567205,I69954,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting left non-dominant side,ICD10CM,10,neurological,no,TRUE
45567206,I69.993,Ataxia following unspecified cerebrovascular disease,ICD10CM,10,neurological,no,FALSE
45567206,I69993,Ataxia following unspecified cerebrovascular disease,ICD10CM,10,neurological,no,TRUE
45567223,I73.89,Other specified peripheral vascular diseases,ICD10CM,10,cardiac,no,FALSE
45567223,I7389,Other specified peripheral vascular diseases,ICD10CM,10,cardiac,no,TRUE
45567236,I82.501,Chronic embolism and thrombosis of unspecified deep veins of right lower extremity,ICD10CM,10,cardiac,no,FALSE
45567236,I82501,Chronic embolism and thrombosis of unspecified deep veins of right lower extremity,ICD10CM,10,cardiac,no,TRUE
45567237,I82.509,Chronic embolism and thrombosis of unspecified deep veins of unspecified lower extremity,ICD10CM,10,cardiac,no,FALSE
45567237,I82509,Chronic embolism and thrombosis of unspecified deep veins of unspecified lower extremity,ICD10CM,10,cardiac,no,TRUE
45567238,I82.522,Chronic embolism and thrombosis of left iliac vein,ICD10CM,10,cardiac,no,FALSE
45567238,I82522,Chronic embolism and thrombosis of left iliac vein,ICD10CM,10,cardiac,no,TRUE
45567239,I82.5Y1,Chronic embolism and thrombosis of unspecified deep veins of right proximal lower extremity,ICD10CM,10,cardiac,no,FALSE
45567239,I825Y1,Chronic embolism and thrombosis of unspecified deep veins of right proximal lower extremity,ICD10CM,10,cardiac,no,TRUE
45567265,J45.50,"Severe persistent asthma, uncomplicated",ICD10CM,10,pulmonary/respiratory,no,FALSE
45567265,J4550,"Severe persistent asthma, uncomplicated",ICD10CM,10,pulmonary/respiratory,no,TRUE
45567266,J45.51,Severe persistent asthma with (acute) exacerbation,ICD10CM,10,pulmonary/respiratory,no,FALSE
45567266,J4551,Severe persistent asthma with (acute) exacerbation,ICD10CM,10,pulmonary/respiratory,no,TRUE
45567273,J84.09,Other alveolar and parieto-alveolar conditions,ICD10CM,10,pulmonary/respiratory,yes,FALSE
45567273,J8409,Other alveolar and parieto-alveolar conditions,ICD10CM,10,pulmonary/respiratory,yes,TRUE
45567306,K50.811,Crohn's disease of both small and large intestine with rectal bleeding,ICD10CM,10,gastrointestinal,no,FALSE
45567306,K50811,Crohn's disease of both small and large intestine with rectal bleeding,ICD10CM,10,gastrointestinal,no,TRUE
45567307,K50.911,"Crohn's disease, unspecified, with rectal bleeding",ICD10CM,10,gastrointestinal,no,FALSE
45567307,K50911,"Crohn's disease, unspecified, with rectal bleeding",ICD10CM,10,gastrointestinal,no,TRUE
45567308,K51.218,Ulcerative (chronic) proctitis with other complication,ICD10CM,10,gastrointestinal,no,FALSE
45567308,K51218,Ulcerative (chronic) proctitis with other complication,ICD10CM,10,gastrointestinal,no,TRUE
45567310,K51.90,"Ulcerative colitis, unspecified, without complications",ICD10CM,10,gastrointestinal,no,FALSE
45567310,K5190,"Ulcerative colitis, unspecified, without complications",ICD10CM,10,gastrointestinal,no,TRUE
45567311,K51.913,"Ulcerative colitis, unspecified with fistula",ICD10CM,10,gastrointestinal,no,FALSE
45567311,K51913,"Ulcerative colitis, unspecified with fistula",ICD10CM,10,gastrointestinal,no,TRUE
45567370,L89.002,"Pressure ulcer of unspecified elbow, stage 2",ICD10CM,10,dermatological,no,FALSE
45567370,L89002,"Pressure ulcer of unspecified elbow, stage 2",ICD10CM,10,dermatological,no,TRUE
45567372,L89.154,"Pressure ulcer of sacral region, stage 4",ICD10CM,10,dermatological,no,FALSE
45567372,L89154,"Pressure ulcer of sacral region, stage 4",ICD10CM,10,dermatological,no,TRUE
45567373,L89.209,"Pressure ulcer of unspecified hip, unspecified stage",ICD10CM,10,dermatological,no,FALSE
45567373,L89209,"Pressure ulcer of unspecified hip, unspecified stage",ICD10CM,10,dermatological,no,TRUE
45567374,L89.510,"Pressure ulcer of right ankle, unstageable",ICD10CM,10,dermatological,no,FALSE
45567374,L89510,"Pressure ulcer of right ankle, unstageable",ICD10CM,10,dermatological,no,TRUE
45567375,L89.90,"Pressure ulcer of unspecified site, unspecified stage",ICD10CM,10,dermatological,no,FALSE
45567375,L8990,"Pressure ulcer of unspecified site, unspecified stage",ICD10CM,10,dermatological,no,TRUE
45567377,L97.201,Non-pressure chronic ulcer of unspecified calf limited to breakdown of skin,ICD10CM,10,dermatological,no,FALSE
45567377,L97201,Non-pressure chronic ulcer of unspecified calf limited to breakdown of skin,ICD10CM,10,dermatological,no,TRUE
45567378,L97.203,Non-pressure chronic ulcer of unspecified calf with necrosis of muscle,ICD10CM,10,dermatological,no,FALSE
45567378,L97203,Non-pressure chronic ulcer of unspecified calf with necrosis of muscle,ICD10CM,10,dermatological,no,TRUE
45567379,L97.313,Non-pressure chronic ulcer of right ankle with necrosis of muscle,ICD10CM,10,dermatological,no,FALSE
45567379,L97313,Non-pressure chronic ulcer of right ankle with necrosis of muscle,ICD10CM,10,dermatological,no,TRUE
45567380,L97.322,Non-pressure chronic ulcer of left ankle with fat layer exposed,ICD10CM,10,dermatological,no,FALSE
45567380,L97322,Non-pressure chronic ulcer of left ankle with fat layer exposed,ICD10CM,10,dermatological,no,TRUE
45567381,L97.502,Non-pressure chronic ulcer of other part of unspecified foot with fat layer exposed,ICD10CM,10,dermatological,no,FALSE
45567381,L97502,Non-pressure chronic ulcer of other part of unspecified foot with fat layer exposed,ICD10CM,10,dermatological,no,TRUE
45567382,L98.413,Non-pressure chronic ulcer of buttock with necrosis of muscle,ICD10CM,10,dermatological,no,FALSE
45567382,L98413,Non-pressure chronic ulcer of buttock with necrosis of muscle,ICD10CM,10,dermatological,no,TRUE
45567403,M05.019,"Felty's syndrome, unspecified shoulder",ICD10CM,10,immunological,no,FALSE
45567403,M05019,"Felty's syndrome, unspecified shoulder",ICD10CM,10,immunological,no,TRUE
45567404,M05.032,"Felty's syndrome, left wrist",ICD10CM,10,immunological,no,FALSE
45567404,M05032,"Felty's syndrome, left wrist",ICD10CM,10,immunological,no,TRUE
45567405,M05.049,"Felty's syndrome, unspecified hand",ICD10CM,10,immunological,no,FALSE
45567405,M05049,"Felty's syndrome, unspecified hand",ICD10CM,10,immunological,no,TRUE
45567406,M05.139,Rheumatoid lung disease with rheumatoid arthritis of unspecified wrist,ICD10CM,10,immunological,no,FALSE
45567406,M05139,Rheumatoid lung disease with rheumatoid arthritis of unspecified wrist,ICD10CM,10,immunological,no,TRUE
45567407,M05.169,Rheumatoid lung disease with rheumatoid arthritis of unspecified knee,ICD10CM,10,immunological,no,FALSE
45567407,M05169,Rheumatoid lung disease with rheumatoid arthritis of unspecified knee,ICD10CM,10,immunological,no,TRUE
45567420,M06.072,"Rheumatoid arthritis without rheumatoid factor, left ankle and foot",ICD10CM,10,immunological,no,FALSE
45567420,M06072,"Rheumatoid arthritis without rheumatoid factor, left ankle and foot",ICD10CM,10,immunological,no,TRUE
45567422,M06.812,"Other specified rheumatoid arthritis, left shoulder",ICD10CM,10,immunological,no,FALSE
45567422,M06812,"Other specified rheumatoid arthritis, left shoulder",ICD10CM,10,immunological,no,TRUE
45567423,M06.832,"Other specified rheumatoid arthritis, left wrist",ICD10CM,10,immunological,no,FALSE
45567423,M06832,"Other specified rheumatoid arthritis, left wrist",ICD10CM,10,immunological,no,TRUE
45567424,M06.859,"Other specified rheumatoid arthritis, unspecified hip",ICD10CM,10,immunological,no,FALSE
45567424,M06859,"Other specified rheumatoid arthritis, unspecified hip",ICD10CM,10,immunological,no,TRUE
45567425,M06.879,"Other specified rheumatoid arthritis, unspecified ankle and foot",ICD10CM,10,immunological,no,FALSE
45567425,M06879,"Other specified rheumatoid arthritis, unspecified ankle and foot",ICD10CM,10,immunological,no,TRUE
45567426,M06.88,"Other specified rheumatoid arthritis, vertebrae",ICD10CM,10,immunological,no,FALSE
45567426,M0688,"Other specified rheumatoid arthritis, vertebrae",ICD10CM,10,immunological,no,TRUE
45567431,M08.00,Unspecified juvenile rheumatoid arthritis of unspecified site,ICD10CM,10,immunological,no,FALSE
45567431,M0800,Unspecified juvenile rheumatoid arthritis of unspecified site,ICD10CM,10,immunological,no,TRUE
45567432,M08.011,"Unspecified juvenile rheumatoid arthritis, right shoulder",ICD10CM,10,immunological,no,FALSE
45567432,M08011,"Unspecified juvenile rheumatoid arthritis, right shoulder",ICD10CM,10,immunological,no,TRUE
45567433,M08.012,"Unspecified juvenile rheumatoid arthritis, left shoulder",ICD10CM,10,immunological,no,FALSE
45567433,M08012,"Unspecified juvenile rheumatoid arthritis, left shoulder",ICD10CM,10,immunological,no,TRUE
45567434,M08.072,"Unspecified juvenile rheumatoid arthritis, left ankle and foot",ICD10CM,10,immunological,no,FALSE
45567434,M08072,"Unspecified juvenile rheumatoid arthritis, left ankle and foot",ICD10CM,10,immunological,no,TRUE
45567435,M08.251,"Juvenile rheumatoid arthritis with systemic onset, right hip",ICD10CM,10,immunological,no,FALSE
45567435,M08251,"Juvenile rheumatoid arthritis with systemic onset, right hip",ICD10CM,10,immunological,no,TRUE
45567436,M08.479,"Pauciarticular juvenile rheumatoid arthritis, unspecified ankle and foot",ICD10CM,10,immunological,no,FALSE
45567436,M08479,"Pauciarticular juvenile rheumatoid arthritis, unspecified ankle and foot",ICD10CM,10,immunological,no,TRUE
45567438,M08.90,"Juvenile arthritis, unspecified, unspecified site",ICD10CM,10,immunological,no,FALSE
45567438,M0890,"Juvenile arthritis, unspecified, unspecified site",ICD10CM,10,immunological,no,TRUE
45567439,M08.942,"Juvenile arthritis, unspecified, left hand",ICD10CM,10,immunological,no,FALSE
45567439,M08942,"Juvenile arthritis, unspecified, left hand",ICD10CM,10,immunological,no,TRUE
45567440,M10.039,"Idiopathic gout, unspecified wrist",ICD10CM,10,metabolic,no,FALSE
45567440,M10039,"Idiopathic gout, unspecified wrist",ICD10CM,10,metabolic,no,TRUE
45567443,M10.461,"Other secondary gout, right knee",ICD10CM,10,metabolic,no,FALSE
45567443,M10461,"Other secondary gout, right knee",ICD10CM,10,metabolic,no,TRUE
45567444,M10.479,"Other secondary gout, unspecified ankle and foot",ICD10CM,10,metabolic,no,FALSE
45567444,M10479,"Other secondary gout, unspecified ankle and foot",ICD10CM,10,metabolic,no,TRUE
45567446,M11.132,"Familial chondrocalcinosis, left wrist",ICD10CM,10,immunological,no,FALSE
45567446,M11132,"Familial chondrocalcinosis, left wrist",ICD10CM,10,immunological,no,TRUE
45567447,M11.19,"Familial chondrocalcinosis, multiple sites",ICD10CM,10,immunological,no,FALSE
45567447,M1119,"Familial chondrocalcinosis, multiple sites",ICD10CM,10,immunological,no,TRUE
45567448,M11.831,"Other specified crystal arthropathies, right wrist",ICD10CM,10,immunological,no,FALSE
45567448,M11831,"Other specified crystal arthropathies, right wrist",ICD10CM,10,immunological,no,TRUE
45567449,M12.011,"Chronic postrheumatic arthropathy [Jaccoud], right shoulder",ICD10CM,10,immunological,no,FALSE
