input_str,concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,concept_class_id,systemic
nafcillin,45095614,003381017,"nafcillin 1g/50mL INTRAVENOUS INJECTION, SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45317551,003381019,"nafcillin 2g/100mL INTRAVENOUS INJECTION, SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,44468759,004093713,"nafcillin 1g/1 INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,44468760,004093714,"nafcillin 2g/1 INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,44468761,004093715,"nafcillin 10g/100mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45805284,007039095,"nafcillin sodium 1g/4mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45805285,007039105,"nafcillin sodium 2g/8mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45216532,007813124,"nafcillin 1g/1 INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,44875834,007813125,"nafcillin 2g/1 INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,44892985,007813126,"nafcillin 10g/100mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45097150,007813128,"nafcillin sodium 1g/1 INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,44994665,007813129,"nafcillin sodium 2g/1 INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45370087,007819124,"nafcillin 1g/1 INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45182237,007819125,"nafcillin 2g/1 INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45029192,007819126,"nafcillin 10g/100mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45250811,007819224,"nafcillin sodium 1g/1 INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45285028,007819225,"nafcillin sodium 2g/1 INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45268571,025021139,"nafcillin sodium 1 g/1 INJECTION, POWDER, FOR SOLUTION [Nafcillin]",NDC,ND,9-digit NDC,TRUE
nafcillin,45268572,025021140,"nafcillin sodium 2 g/1 INJECTION, POWDER, FOR SOLUTION [Nafcillin]",NDC,ND,9-digit NDC,TRUE
nafcillin,45251412,025021141,"nafcillin sodium 10 g/100mL INJECTION, POWDER, FOR SOLUTION [Nafcillin]",NDC,ND,9-digit NDC,TRUE
nafcillin,44859467,036000175,Nafcillin 1 g/1 INJECTION [Nafcillin],NDC,ND,9-digit NDC,TRUE
nafcillin,45268646,036000176,Nafcillin 2 g/1 INJECTION [Nafcillin],NDC,ND,9-digit NDC,TRUE
nafcillin,44927848,044567221,"Nafcillin 1 g/1 POWDER, FOR SOLUTION [Nafcillin]",NDC,ND,9-digit NDC,TRUE
nafcillin,45302985,044567222,"Nafcillin 2 g/1 POWDER, FOR SOLUTION [Nafcillin]",NDC,ND,9-digit NDC,TRUE
nafcillin,44911380,055150122,"Nafcillin Sodium 1 g/4mL INJECTION, POWDER, FOR SOLUTION [Nafcillin]",NDC,ND,9-digit NDC,TRUE
nafcillin,44894221,055150123,"Nafcillin Sodium 2 g/8mL INJECTION, POWDER, FOR SOLUTION [Nafcillin]",NDC,ND,9-digit NDC,TRUE
nafcillin,45371294,055150124,"Nafcillin Sodium 10 g/100mL INJECTION, POWDER, FOR SOLUTION [Nafcillin]",NDC,ND,9-digit NDC,TRUE
nafcillin,45013322,063323327,"NAFCILLIN SODIUM 1 g/4mL POWDER, FOR SOLUTION [Nafcillin]",NDC,ND,9-digit NDC,TRUE
nafcillin,45218005,063323328,"NAFCILLIN SODIUM 2 g/8mL POWDER, FOR SOLUTION [Nafcillin]",NDC,ND,9-digit NDC,TRUE
nafcillin,45200888,063323330,"NAFCILLIN 10 g/100mL INJECTION, POWDER, FOR SOLUTION [Nafcillin]",NDC,ND,9-digit NDC,TRUE
nafcillin,45812828,250210139,"nafcillin sodium 1g/4mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45812829,250210140,"nafcillin sodium 2g/8mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45812830,250210141,"nafcillin sodium 10g/100mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45815106,360000175,nafcillin 1g/1 INTRAMUSCULAR; INTRAVENOUS INJECTION,NDC,ND,9-digit NDC,TRUE
nafcillin,45815107,360000176,nafcillin 2g/1 INTRAMUSCULAR; INTRAVENOUS INJECTION,NDC,ND,9-digit NDC,TRUE
nafcillin,44475455,438580116,"nafcillin 1g/1 INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,44475456,438580117,"nafcillin 2g/1 INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,44475457,438580118,"nafcillin 10g/100mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45822035,445670221,"nafcillin 1g/1 INTRAMUSCULAR; INTRAVENOUS POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45822036,445670222,"nafcillin 2g/1 INTRAMUSCULAR; INTRAVENOUS POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,46245991,445670223,"nafcillin 10g/100mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45836636,551500122,"nafcillin sodium 1g/4mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45836637,551500123,"nafcillin sodium 2g/8mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45836638,551500124,"nafcillin sodium 10g/100mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45846662,633230327,"nafcillin sodium 1g/4mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45846663,633230328,"nafcillin sodium 2g/8mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,45846665,633230330,"nafcillin 10g/100mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,37601372,678500031,"nafcillin injection 1g/g INTRAMUSCULAR; INTRAMUSCULAR; INTRAVENOUS POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,37601373,678500032,"nafcillin injection 2g/2g INTRAMUSCULAR; INTRAMUSCULAR; INTRAVENOUS POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,36195138,708600116,"nafcillin sodium 1g/1 INTRAMUSCULAR; INTRAVENOUS POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,36195139,708600117,"nafcillin sodium 2g/1 INTRAMUSCULAR; INTRAVENOUS POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,36195141,708600119,"nafcillin sodium 10g/100mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
nafcillin,35605335,1721457,nafcillin Injection,RxNorm,RX,Clinical Drug Form,TRUE
nafcillin,40063084,372979,nafcillin Oral Capsule,RxNorm,RX,Clinical Drug Form,TRUE
nafcillin,40063081,372980,nafcillin Injectable Solution,RxNorm,RX,Clinical Drug Form,TRUE
nafcillin,40063087,372981,nafcillin Oral Suspension,RxNorm,RX,Clinical Drug Form,TRUE
nafcillin,40063088,372982,nafcillin Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
nafcillin,44081490,OMOP1076121,Nafcillin Injectable Suspension,RxNorm Extension,RX,Clinical Drug Form,TRUE
naproxen,45178554,000040028,naproxen 125mg/5mL ORAL SUSPENSION [naprosyn],NDC,ND,9-digit NDC,TRUE
naproxen,45178564,000046202,naproxen sodium 275mg/1 ORAL TABLET [anaprox],NDC,ND,9-digit NDC,TRUE
naproxen,45127431,000046203,naproxen sodium 550mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45127432,000046313,naproxen 250mg/1 ORAL TABLET [naprosyn],NDC,ND,9-digit NDC,TRUE
naproxen,45366496,000046314,naproxen 375mg/1 ORAL TABLET [naprosyn],NDC,ND,9-digit NDC,TRUE
naproxen,44906527,000046316,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,44940499,000046415,"naproxen 375mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
naproxen,44872108,000046416,"naproxen 500mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
naproxen,822568,000543630,naproxen 125mg/5mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
naproxen,45026302,000930147,naproxen 250mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,44991911,000930148,naproxen 375mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45299329,000930149,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45196491,000930536,"naproxen sodium 275mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,45367308,000930537,"naproxen sodium 550mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,44941312,000931005,"naproxen 375mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
naproxen,44924277,000931006,"naproxen 500mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
naproxen,45162481,001130368,"naproxen sodium 200mg/1 ORAL TABLET, FILM COATED [good sense all day pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45145376,001130742,"naproxen sodium 220mg/1 ORAL CAPSULE, LIQUID FILLED [good sense naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45804588,001130901,"naproxen sodium 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,36104232,001131773,"naproxen sodium 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,45898033,001132417,"naproxen sodium, pseudoephedrine hcl 120mg/1 / 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,45804593,001134368,"naproxen sodium 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,1566133,001137033,"naproxen sodium 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,42660703,001137264,"diphenhydramine hydrochloride, naproxen sodium 25mg/1 / 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,44467471,001137368,"naproxen sodium 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,729015,001137901,"naproxen sodium 200mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,1161743,001138264,"diphenhydramine hydrochloride, naproxen sodium 25mg/1 / 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,45299477,001139490,naproxen sodium 220mg/1 ORAL TABLET [good sense all day pain relief],NDC,ND,9-digit NDC,TRUE
naproxen,35112944,001210899,naproxen 125mg/5mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
naproxen,35112946,001211798,naproxen 250mg/10mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
naproxen,35112948,001212697,naproxen 500mg/20mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
naproxen,45299583,001431346,naproxen 250mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45060686,001431347,naproxen 375mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,44907638,001431348,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45248226,001439908,"naproxen sodium 550mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,44907668,001439916,"naproxen sodium 275mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,45333666,001730750,"sumatriptan and naproxen sodium 85mg/1 / 500mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,45316838,001791978,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45094964,001860510,"naproxen and esomeprazole magnesium 20mg/1 / 375mg/1 ORAL TABLET, DELAYED RELEASE [vimovo]",NDC,ND,9-digit NDC,TRUE
naproxen,44856556,001860520,"naproxen and esomeprazole magnesium 20mg/1 / 500mg/1 ORAL TABLET, DELAYED RELEASE [vimovo]",NDC,ND,9-digit NDC,TRUE
naproxen,791081,002800041,naproxen sodium 220mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45804766,002800270,naproxen sodium 220mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45804779,002801200,"diphenhydramine hydrochloride and naproxen sodium 25mg/1 / 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,45044437,002806000,naproxen sodium 220mg/1 ORAL TABLET [aleve caplets],NDC,ND,9-digit NDC,TRUE
naproxen,45804796,002806010,naproxen sodium 220mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45804797,002806020,"naproxen sodium 220mg/1 ORAL TABLET, COATED [aleve gelcaps]",NDC,ND,9-digit NDC,TRUE
naproxen,44468080,002806045,"naproxen sodium, pseudoephedrine hydrochloride 120mg/1 / 220mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
naproxen,45804798,002806050,naproxen sodium 220mg/1 ORAL TABLET [aleve caplets - easy open arthritis cap],NDC,ND,9-digit NDC,TRUE
naproxen,45804799,002806060,naproxen sodium 220mg/1 ORAL TABLET [aleve easy open arthritis cap],NDC,ND,9-digit NDC,TRUE
naproxen,45804800,002806070,"naproxen sodium 220mg/1 ORAL TABLET, COATED [aleve gelcaps]",NDC,ND,9-digit NDC,TRUE
naproxen,45334425,002806080,"naproxen sodium 220mg/1 ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
naproxen,44468081,002806090,"naproxen sodium, pseudeoephedrine hydrochloride 120mg/1 / 220mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
naproxen,45266306,002806091,"naproxen sodium 220mg/1 ORAL CAPSULE, LIQUID FILLED [aleve easy open arthritis cap]",NDC,ND,9-digit NDC,TRUE
naproxen,42833842,002806092,naproxen sodium 220mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45351447,002808050,naproxen sodium 220mg/1 ORAL TABLET [midol extended relief],NDC,ND,9-digit NDC,TRUE
naproxen,45804839,003630098,"naproxen sodium 220mg/1 ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
naproxen,42867301,003630102,"naproxen sodium 220mg/1 ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
naproxen,45368597,003630140,"naproxen sodium 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,45804843,003630168,naproxen sodium 220mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45804844,003630169,naproxen sodium 220mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45804845,003630174,"naproxen sodium 220mg/1 ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
naproxen,1105032,003630177,"naproxen sodium 220mg/1 ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
naproxen,44874263,003630368,"naproxen sodium 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,44840034,003630490,"naproxen sodium 220mg/1 ORAL TABLET, FILM COATED [pain relief all day]",NDC,ND,9-digit NDC,TRUE
naproxen,45112878,003630650,"naproxen sodium, pseudoephedrine hcl 120mg/1 / 220mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE",NDC,ND,9-digit NDC,TRUE
naproxen,45317673,003630742,"naproxen sodium 220mg/1 ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
naproxen,36189419,003630748,"naproxen sodium 220mg/1 ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
naproxen,1788376,003630844,naproxen sodium 25mg/1 / 220mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45804875,003630938,"naproxen sodium 200mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,42833888,003630975,"naproxen sodium 220mg/1 ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
naproxen,36104234,003636099,"naproxen sodium 220mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
naproxen,36988654,003637510,naproxen sodium 220mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,36104235,003639608,"naproxen sodium 220mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
naproxen,1161751,003639609,"naproxen 220mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
naproxen,37319143,003639766,"naproxen sodium diphenhydramine hcl 25mg/1 / 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,44874406,003780377,Naproxen 250 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45249402,003780451,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,36189481,003788755,"sumatriptan and naproxen sodium 85mg/1 / 500mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,44959709,004401852,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,44891930,004407852,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45147317,005361022,"naproxen sodium, coated tablets 220mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
naproxen,45267169,005361023,"naproxen sodium tablet, coated 220mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
naproxen,46366136,005361093,"naproxen sodium 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,46366137,005361094,"naproxen sodium 220mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
naproxen,45284256,005364113,naproxen sodium 220mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45028722,006151504,naproxen 375mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45079848,006153562,naproxen 250mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45045681,006153563,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45096818,006157709,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,46366177,006157892,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,44469146,006158094,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,44960773,007811646,"naproxen 375mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
naproxen,45250724,007811653,"naproxen 500mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
naproxen,44961122,009045229,naproxen sodium 220mg/1 ORAL TABLET [all day relief],NDC,ND,9-digit NDC,TRUE
naproxen,44961124,009045230,"naproxen sodium 220mg/1 ORAL TABLET, FILM COATED [all day relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45336467,009045535,naproxen 250mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45148430,009045536,naproxen 375mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,44910470,009045537,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45148433,009045590,naproxen 375mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,44978138,009045591,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45302429,009046069,naproxen 250mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,44893340,009046185,naproxen sodium 275mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,44961165,009046186,naproxen sodium 550mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,44978171,009046295,naproxen 250mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45046447,009046296,naproxen 375mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45216896,009046297,naproxen 500mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
naproxen,45370477,010056368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [formucare naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45182630,010056400,"Naproxen Sodium ORAL 20000706 TABLET, FILM COATED [Fulton Street Market Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45131476,010544010,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45165725,010544016,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45370483,010544019,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45234123,010544044,Naproxen ORAL 20110504 TABLET [Naproxen] ## FDA,NDC,ND,9-digit NDC,TRUE
naproxen,45234124,010544111,NAPROXEN 500 mg/1 TABLET [NAPROXEN],NDC,ND,9-digit NDC,TRUE
naproxen,45370486,010544275,Naproxen Sodium 275 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45131481,010544276,Naproxen Sodium 550 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45148519,010544277,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44876297,010544278,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45182691,011673368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [up and up naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45046548,011673417,"Naproxen sodium, Pseudoephedrine HCl ORAL 20130830 TABLET, FILM COATED [Up and Up Sinus and Cold D]",NDC,ND,9-digit NDC,TRUE
naproxen,44944535,011673490,Naproxen Sodium 220 mg/1 TABLET [Up and Up Naproxen sodium],NDC,ND,9-digit NDC,TRUE
naproxen,44859255,011673742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [Up and Up Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45336661,016590162,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45131580,016590163,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44842079,016590164,"Naproxen 500 mg/1 TABLET, DELAYED RELEASE [Naproxen]",NDC,ND,9-digit NDC,TRUE
naproxen,45251295,016590165,Naproxen Sodium 550 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45148617,016590242,"NAPROXEN SODIUM 750 mg/1 TABLET, FILM COATED, EXTENDED RELEASE [NAPRELAN]",NDC,ND,9-digit NDC,TRUE
naproxen,45063688,016590957,"NAPROXEN AND ESOMEPRAZOLE MAGNESIUM 20; 375 mg/1; mg/1 TABLET, DELAYED RELEASE [VIMOVO]",NDC,ND,9-digit NDC,TRUE
naproxen,44842120,021130140,"Naproxen sodium 220 mg/1 TABLET, FILM COATED [pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,44842122,021130368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45319664,021130742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45097727,021695084,Naproxen 250 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45046638,021695085,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44995254,021695086,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45268511,021695088,Naproxen Sodium 220 mg/1 TABLET [Naproxen Pain Relief],NDC,ND,9-digit NDC,TRUE
naproxen,44893542,021695090,Naproxen Sodium 550 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45063729,021695343,"Naproxen 500 mg/1 TABLET, DELAYED RELEASE [Naproxen]",NDC,ND,9-digit NDC,TRUE
naproxen,45148671,021695905,"naproxen sodium 375 mg/1 TABLET, FILM COATED, EXTENDED RELEASE [NAPRELAN]",NDC,ND,9-digit NDC,TRUE
naproxen,44859370,021695906,"naproxen sodium 500 mg/1 TABLET, FILM COATED, EXTENDED RELEASE [NAPRELAN]",NDC,ND,9-digit NDC,TRUE
naproxen,45336724,021695954,"sumatriptan succinate and naproxen sodium 500; 85 mg/1; mg/1 TABLET, FILM COATED [TREXIMET]",NDC,ND,9-digit NDC,TRUE
naproxen,45251389,024236097,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44944677,024236762,NAPROXEN 375 mg/1 TABLET [NAPROXEN],NDC,ND,9-digit NDC,TRUE
naproxen,45046678,024236995,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45029784,024385368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [good neighbor pharmacy pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45046683,024385490,Naproxen Sodium 220 mg/1 TABLET [Good Neighbor Pharmacy naproxen sodium],NDC,ND,9-digit NDC,TRUE
